Limit,Max Revenue,Optimal Revenue
0.0,0.0,15.368306234832836
0.024,1.4482271948728922,15.368306234832836
0.048,3.7916468020043412,15.368306234832836
0.07200000000000001,1.3744275135652066,15.368306234832836
0.096,2.9709661590592296,15.368306234832836
0.12,0.5366559298671434,15.368306234832836
0.144,6.276774381594118,15.40995120134897
0.168,2.365680029430858,15.40995120134897
0.192,0.3900996500322529,15.40995120134897
0.216,2.840460175189851,12.257406758828422
0.24000000000000002,1.3909918979870828,12.257406758828422
0.264,3.2293551041441506,12.257406758828422
0.28800000000000003,1.8210522754330292,12.257406758828422
0.31200000000000006,1.2631382847707449,12.257406758828422
0.33600000000000013,2.285393188221434,6.748302128653885
0.3600000000000001,1.1216347485569573,6.748302128653885
0.3840000000000001,1.2015656030656001,6.748302128653885
0.40800000000000014,10.01245184299476,6.748302128653885
0.43200000000000016,0.6589658545609318,6.748302128653885
0.4560000000000002,0.9353499914043835,6.748302128653885
0.4800000000000002,1.2898557298140643,6.748302128653885
0.5040000000000002,1.532163517193722,6.748302128653885
0.5280000000000002,3.4333782593582542,6.748302128653885
0.5520000000000003,3.0947646024163284,10.702519701798789
0.5760000000000003,5.096939767374031,19.002000904959814
0.6000000000000003,0.8513431929723392,19.002000904959814
0.6240000000000003,3.2900679769257706,19.002000904959814
0.6480000000000004,1.6165652653602447,19.002000904959814
0.6720000000000004,3.028113145276788,13.221512505517358
0.6960000000000004,3.7255990924620606,13.221512505517358
0.7200000000000004,2.4328495614011874,13.221512505517358
0.7440000000000004,1.7761879240373863,13.221512505517358
0.7680000000000005,0.29884257094204825,13.221512505517358
0.7920000000000005,0.9496024890162359,13.221512505517358
0.8160000000000005,3.5434557936755144,9.419931605529866
0.8400000000000005,4.084979281466298,9.419931605529866
0.8640000000000005,1.8354658345696362,9.419931605529866
0.8880000000000006,1.6833203624127266,9.419931605529866
0.9120000000000006,3.4480871377926063,9.419931605529866
0.9360000000000006,2.1910342025705054,13.703671552372732
0.9600000000000006,0.8496769104590781,13.703671552372732
0.9840000000000007,0.9171255962628588,13.703671552372732
1.0080000000000007,2.785281082274299,6.958757130988284
1.032000000000001,1.8610246000107316,6.958757130988284
1.0560000000000012,3.235502341550816,6.958757130988284
1.0800000000000012,4.2887149229790005,6.958757130988284
1.1040000000000012,2.2208627794422346,6.958757130988284
1.1280000000000012,5.817339306611121,14.880881521088506
1.1520000000000012,4.156292963407145,11.97430105239457
1.1760000000000013,2.7296500153644057,11.97430105239457
